at_time(sec), nonNLP_percentage, insect_percentage, poison_percentage, insecticide_percentage
391.198, 0.862, 0.862, 0.138, 0
391.329, 0.862, 0.862, 0.138, 0
391.46, 0.852, 0.852, 0.148, 0
391.59, 0.852, 0.852, 0.148, 0
391.721, 0.848, 0.848, 0.152, 0
391.852, 0.832, 0.832, 0.168, 0
391.982, 0.812, 0.812, 0.188, 0
392.114, 0.79, 0.79, 0.21, 0
392.243, 0.79, 0.79, 0.21, 0
392.373, 0.79, 0.79, 0.21, 0
392.502, 0.79, 0.79, 0.21, 0
392.631, 0.79, 0.79, 0.21, 0
392.76, 0.79, 0.79, 0.21, 0
392.89, 0.79, 0.79, 0.21, 0
393.019, 0.79, 0.79, 0.21, 0
393.148, 0.79, 0.79, 0.21, 0
393.277, 0.79, 0.79, 0.21, 0
393.406, 0.79, 0.79, 0.21, 0
393.536, 0.79, 0.79, 0.21, 0
393.665, 0.79, 0.79, 0.21, 0
393.794, 0.79, 0.79, 0.21, 0
393.923, 0.79, 0.79, 0.21, 0
394.052, 0.79, 0.79, 0.21, 0
394.182, 0.79, 0.79, 0.21, 0
394.311, 0.792, 0.792, 0.208, 0
394.441, 0.79, 0.79, 0.21, 0
394.572, 0.79, 0.79, 0.21, 0
394.704, 0.788, 0.788, 0.212, 0
394.836, 0.79, 0.79, 0.21, 0
394.968, 0.796, 0.796, 0.204, 0
395.1, 0.796, 0.796, 0.204, 0
395.232, 0.798, 0.798, 0.202, 0
395.364, 0.796, 0.796, 0.204, 0
395.495, 0.802, 0.802, 0.198, 0
395.628, 0.806, 0.806, 0.194, 0
395.76, 0.806, 0.806, 0.194, 0
395.892, 0.81, 0.81, 0.19, 0
396.024, 0.812, 0.812, 0.188, 0
396.156, 0.812, 0.812, 0.188, 0
396.288, 0.814, 0.814, 0.186, 0
396.419, 0.812, 0.812, 0.188, 0
396.551, 0.812, 0.812, 0.188, 0
396.684, 0.814, 0.814, 0.186, 0
396.815, 0.82, 0.82, 0.18, 0
396.949, 0.824, 0.824, 0.176, 0
397.083, 0.828, 0.828, 0.172, 0
397.218, 0.83, 0.83, 0.17, 0
397.35, 0.828, 0.828, 0.172, 0
397.482, 0.828, 0.828, 0.172, 0
397.613, 0.832, 0.832, 0.168, 0
397.745, 0.834, 0.834, 0.166, 0
397.877, 0.836, 0.836, 0.164, 0
398.01, 0.836, 0.836, 0.164, 0
398.142, 0.836, 0.836, 0.164, 0
398.274, 0.836, 0.836, 0.164, 0
398.406, 0.84, 0.84, 0.16, 0
398.539, 0.836, 0.836, 0.164, 0
398.671, 0.834, 0.834, 0.166, 0
398.803, 0.828, 0.828, 0.172, 0
398.935, 0.824, 0.824, 0.176, 0
399.068, 0.822, 0.822, 0.178, 0
399.199, 0.82, 0.82, 0.18, 0
399.332, 0.816, 0.816, 0.184, 0
399.464, 0.81, 0.81, 0.19, 0
399.595, 0.806, 0.806, 0.194, 0
399.727, 0.804, 0.804, 0.196, 0
399.859, 0.798, 0.798, 0.202, 0
399.991, 0.796, 0.796, 0.204, 0
400.122, 0.796, 0.796, 0.204, 0
400.257, 0.796, 0.796, 0.204, 0
400.389, 0.794, 0.794, 0.206, 0
400.52, 0.79, 0.79, 0.21, 0
400.652, 0.786, 0.786, 0.214, 0
400.784, 0.786, 0.786, 0.214, 0
400.916, 0.782, 0.782, 0.218, 0
401.047, 0.776, 0.776, 0.224, 0
401.179, 0.772, 0.772, 0.228, 0
401.311, 0.772, 0.772, 0.228, 0
401.442, 0.766, 0.766, 0.234, 0
401.574, 0.766, 0.766, 0.234, 0
401.706, 0.758, 0.758, 0.242, 0
401.837, 0.754, 0.754, 0.246, 0
401.969, 0.754, 0.754, 0.246, 0
402.1, 0.754, 0.754, 0.246, 0
402.232, 0.756, 0.756, 0.244, 0
402.364, 0.754, 0.754, 0.246, 0
402.496, 0.748, 0.748, 0.252, 0
402.627, 0.74, 0.74, 0.26, 0
402.758, 0.728, 0.728, 0.272, 0
402.889, 0.742, 0.742, 0.258, 0
403.02, 0.74, 0.74, 0.26, 0
403.151, 0.746, 0.746, 0.254, 0
403.283, 0.756, 0.756, 0.244, 0
403.416, 0.762, 0.762, 0.238, 0
403.547, 0.748, 0.748, 0.252, 0
403.677, 0.748, 0.748, 0.252, 0
403.808, 0.742, 0.742, 0.258, 0
403.939, 0.74, 0.74, 0.26, 0
404.071, 0.732, 0.732, 0.268, 0
404.202, 0.732, 0.732, 0.268, 0
404.332, 0.724, 0.724, 0.276, 0
404.462, 0.724, 0.724, 0.276, 0
404.592, 0.724, 0.724, 0.276, 0
404.722, 0.724, 0.724, 0.276, 0
404.853, 0.726, 0.726, 0.274, 0
404.983, 0.73, 0.73, 0.27, 0
405.114, 0.73, 0.73, 0.27, 0
405.244, 0.728, 0.728, 0.272, 0
405.374, 0.734, 0.734, 0.266, 0
405.505, 0.74, 0.74, 0.26, 0
405.635, 0.748, 0.748, 0.252, 0
405.766, 0.746, 0.746, 0.254, 0
405.896, 0.742, 0.742, 0.258, 0
406.026, 0.742, 0.742, 0.258, 0
406.156, 0.748, 0.748, 0.252, 0
406.287, 0.748, 0.748, 0.252, 0
406.418, 0.75, 0.75, 0.25, 0
406.548, 0.748, 0.748, 0.252, 0
406.678, 0.74, 0.74, 0.26, 0
406.809, 0.75, 0.75, 0.25, 0
406.94, 0.766, 0.766, 0.234, 0
407.071, 0.768, 0.768, 0.232, 0
407.201, 0.768, 0.768, 0.232, 0
407.332, 0.774, 0.774, 0.226, 0
407.462, 0.77, 0.77, 0.23, 0
407.592, 0.756, 0.756, 0.244, 0
407.722, 0.758, 0.758, 0.242, 0
407.852, 0.762, 0.762, 0.238, 0
407.981, 0.762, 0.762, 0.238, 0
408.111, 0.77, 0.77, 0.23, 0
408.241, 0.778, 0.778, 0.222, 0
408.371, 0.786, 0.786, 0.214, 0
408.501, 0.796, 0.796, 0.204, 0
408.631, 0.804, 0.804, 0.196, 0
408.762, 0.818, 0.818, 0.182, 0
408.892, 0.82, 0.82, 0.18, 0
409.023, 0.82, 0.82, 0.18, 0
409.154, 0.82, 0.82, 0.18, 0
409.284, 0.82, 0.82, 0.18, 0
409.415, 0.82, 0.82, 0.18, 0
409.545, 0.82, 0.82, 0.18, 0
409.676, 0.818, 0.818, 0.182, 0
409.806, 0.82, 0.82, 0.18, 0
409.937, 0.82, 0.82, 0.18, 0
410.068, 0.82, 0.82, 0.18, 0
410.199, 0.82, 0.82, 0.18, 0
410.329, 0.822, 0.822, 0.178, 0
410.46, 0.822, 0.822, 0.178, 0
410.59, 0.82, 0.82, 0.18, 0
410.721, 0.82, 0.82, 0.18, 0
410.851, 0.82, 0.82, 0.18, 0
410.982, 0.82, 0.82, 0.18, 0
411.112, 0.822, 0.822, 0.178, 0
411.242, 0.824, 0.824, 0.176, 0
411.373, 0.824, 0.824, 0.176, 0
411.504, 0.824, 0.824, 0.176, 0
411.634, 0.824, 0.824, 0.176, 0
411.766, 0.824, 0.824, 0.176, 0
411.896, 0.82, 0.82, 0.18, 0
412.026, 0.82, 0.82, 0.18, 0
412.157, 0.82, 0.82, 0.18, 0
412.287, 0.82, 0.82, 0.18, 0
412.418, 0.822, 0.822, 0.178, 0
412.551, 0.826, 0.826, 0.174, 0
412.685, 0.834, 0.834, 0.166, 0
412.817, 0.84, 0.84, 0.16, 0
412.95, 0.842, 0.842, 0.158, 0
413.083, 0.85, 0.85, 0.15, 0
413.217, 0.854, 0.854, 0.146, 0
413.351, 0.852, 0.852, 0.148, 0
413.484, 0.852, 0.852, 0.148, 0
413.618, 0.85, 0.85, 0.15, 0
413.751, 0.85, 0.85, 0.15, 0
413.885, 0.85, 0.85, 0.15, 0
414.018, 0.852, 0.852, 0.148, 0
414.152, 0.85, 0.85, 0.15, 0
414.286, 0.848, 0.848, 0.152, 0
414.419, 0.848, 0.848, 0.152, 0
414.553, 0.846, 0.846, 0.154, 0
414.686, 0.844, 0.844, 0.156, 0
414.819, 0.844, 0.844, 0.156, 0
414.953, 0.846, 0.846, 0.154, 0
415.086, 0.848, 0.848, 0.152, 0
415.219, 0.848, 0.848, 0.152, 0
415.353, 0.848, 0.848, 0.152, 0
415.487, 0.85, 0.85, 0.15, 0
415.621, 0.848, 0.848, 0.152, 0
415.754, 0.848, 0.848, 0.152, 0
415.887, 0.848, 0.848, 0.152, 0
416.021, 0.842, 0.842, 0.158, 0
416.156, 0.838, 0.838, 0.162, 0
416.292, 0.836, 0.836, 0.164, 0
416.425, 0.834, 0.834, 0.166, 0
416.558, 0.83, 0.83, 0.17, 0
416.692, 0.83, 0.83, 0.17, 0
416.826, 0.828, 0.828, 0.172, 0
416.959, 0.828, 0.828, 0.172, 0
417.093, 0.83, 0.83, 0.17, 0
417.226, 0.828, 0.828, 0.172, 0
417.36, 0.822, 0.822, 0.178, 0
417.493, 0.812, 0.812, 0.188, 0
417.625, 0.804, 0.804, 0.196, 0
417.757, 0.806, 0.806, 0.194, 0
417.889, 0.802, 0.802, 0.198, 0
418.021, 0.804, 0.804, 0.196, 0
418.152, 0.81, 0.81, 0.19, 0
418.284, 0.818, 0.818, 0.182, 0
418.416, 0.822, 0.822, 0.178, 0
418.547, 0.83, 0.83, 0.17, 0
418.678, 0.834, 0.834, 0.166, 0
418.81, 0.838, 0.838, 0.162, 0
418.941, 0.84, 0.84, 0.16, 0
419.072, 0.838, 0.838, 0.162, 0
419.203, 0.85, 0.85, 0.15, 0
419.334, 0.852, 0.852, 0.148, 0
419.465, 0.852, 0.852, 0.148, 0
419.595, 0.852, 0.852, 0.148, 0
419.726, 0.852, 0.852, 0.148, 0
419.856, 0.852, 0.852, 0.148, 0
419.987, 0.856, 0.856, 0.144, 0
420.12, 0.858, 0.858, 0.142, 0
420.252, 0.864, 0.864, 0.136, 0
420.383, 0.868, 0.868, 0.132, 0
420.515, 0.864, 0.864, 0.136, 0
420.646, 0.858, 0.858, 0.142, 0
420.777, 0.854, 0.854, 0.146, 0
420.908, 0.852, 0.852, 0.148, 0
421.039, 0.852, 0.852, 0.148, 0
421.17, 0.852, 0.852, 0.148, 0
421.301, 0.852, 0.852, 0.148, 0
421.432, 0.852, 0.852, 0.148, 0
421.563, 0.852, 0.852, 0.148, 0
421.693, 0.852, 0.852, 0.148, 0
421.823, 0.852, 0.852, 0.148, 0
421.954, 0.852, 0.852, 0.148, 0
422.084, 0.852, 0.852, 0.148, 0
422.214, 0.852, 0.852, 0.148, 0
422.34, 0.852, 0.852, 0.148, 0
422.466, 0.852, 0.852, 0.148, 0
422.592, 0.852, 0.852, 0.148, 0
422.719, 0.852, 0.852, 0.148, 0
422.847, 0.862, 0.862, 0.138, 0
422.975, 0.87, 0.87, 0.13, 0
423.103, 0.866, 0.866, 0.134, 0
423.234, 0.866, 0.866, 0.134, 0
423.365, 0.86, 0.86, 0.14, 0
423.495, 0.868, 0.868, 0.132, 0
423.627, 0.88, 0.88, 0.12, 0
423.758, 0.88, 0.88, 0.12, 0
423.889, 0.88, 0.88, 0.12, 0
424.019, 0.872, 0.872, 0.128, 0
424.15, 0.868, 0.868, 0.132, 0
424.281, 0.868, 0.868, 0.132, 0
424.412, 0.868, 0.868, 0.132, 0
424.544, 0.868, 0.868, 0.132, 0
424.675, 0.868, 0.868, 0.132, 0
424.806, 0.866, 0.866, 0.134, 0
424.937, 0.864, 0.864, 0.136, 0
425.069, 0.864, 0.864, 0.136, 0
425.2, 0.864, 0.864, 0.136, 0
425.332, 0.866, 0.866, 0.134, 0
425.464, 0.866, 0.866, 0.134, 0
425.596, 0.866, 0.866, 0.134, 0
425.728, 0.866, 0.866, 0.134, 0
425.86, 0.856, 0.856, 0.144, 0
425.994, 0.856, 0.856, 0.144, 0
426.127, 0.842, 0.842, 0.158, 0
426.26, 0.838, 0.838, 0.162, 0
426.393, 0.834, 0.834, 0.166, 0
426.526, 0.834, 0.834, 0.166, 0
426.659, 0.838, 0.838, 0.162, 0
426.792, 0.842, 0.842, 0.158, 0
426.926, 0.848, 0.848, 0.152, 0
427.06, 0.858, 0.858, 0.142, 0
427.193, 0.858, 0.858, 0.142, 0
427.327, 0.854, 0.854, 0.146, 0
427.46, 0.85, 0.85, 0.15, 0
427.594, 0.838, 0.838, 0.162, 0
427.727, 0.838, 0.838, 0.162, 0
427.861, 0.858, 0.858, 0.142, 0
427.994, 0.858, 0.858, 0.142, 0
428.126, 0.858, 0.858, 0.142, 0
428.259, 0.86, 0.86, 0.14, 0
428.392, 0.862, 0.862, 0.138, 0
428.523, 0.866, 0.866, 0.134, 0
428.656, 0.876, 0.876, 0.124, 0
428.788, 0.878, 0.878, 0.122, 0
428.92, 0.878, 0.878, 0.122, 0
429.053, 0.876, 0.876, 0.124, 0
429.185, 0.876, 0.876, 0.124, 0
429.317, 0.874, 0.874, 0.126, 0
429.449, 0.874, 0.874, 0.126, 0
429.581, 0.874, 0.874, 0.126, 0
429.713, 0.874, 0.874, 0.126, 0
429.845, 0.87, 0.87, 0.13, 0
429.977, 0.864, 0.864, 0.136, 0
430.11, 0.864, 0.864, 0.136, 0
430.243, 0.864, 0.864, 0.136, 0
430.376, 0.864, 0.864, 0.136, 0
430.508, 0.86, 0.86, 0.14, 0
430.641, 0.86, 0.86, 0.14, 0
430.773, 0.852, 0.852, 0.148, 0
430.905, 0.856, 0.856, 0.144, 0
431.037, 0.86, 0.86, 0.14, 0
431.169, 0.87, 0.87, 0.13, 0
431.302, 0.874, 0.874, 0.126, 0
431.434, 0.876, 0.876, 0.124, 0
431.566, 0.874, 0.874, 0.126, 0
431.698, 0.874, 0.874, 0.126, 0
431.831, 0.874, 0.874, 0.126, 0
431.964, 0.874, 0.874, 0.126, 0
432.096, 0.872, 0.872, 0.128, 0
432.228, 0.874, 0.874, 0.126, 0
432.36, 0.874, 0.874, 0.126, 0
432.493, 0.874, 0.874, 0.126, 0
432.627, 0.874, 0.874, 0.126, 0
432.762, 0.874, 0.874, 0.126, 0
432.898, 0.87, 0.87, 0.13, 0
433.032, 0.868, 0.868, 0.132, 0
433.166, 0.868, 0.868, 0.132, 0
433.298, 0.868, 0.868, 0.132, 0
433.433, 0.868, 0.868, 0.132, 0
433.567, 0.868, 0.868, 0.132, 0
433.702, 0.868, 0.868, 0.132, 0
433.836, 0.868, 0.868, 0.132, 0
433.971, 0.872, 0.872, 0.128, 0
434.105, 0.88, 0.88, 0.12, 0
434.24, 0.884, 0.884, 0.116, 0
434.375, 0.884, 0.884, 0.116, 0
434.51, 0.888, 0.888, 0.112, 0
434.644, 0.896, 0.896, 0.104, 0
434.779, 0.896, 0.896, 0.104, 0
434.914, 0.898, 0.898, 0.102, 0
435.049, 0.9, 0.9, 0.1, 0
435.183, 0.896, 0.896, 0.104, 0
435.318, 0.894, 0.894, 0.106, 0
435.453, 0.894, 0.894, 0.106, 0
435.588, 0.894, 0.894, 0.106, 0
435.722, 0.894, 0.894, 0.106, 0
435.858, 0.894, 0.894, 0.106, 0
435.992, 0.894, 0.894, 0.106, 0
436.127, 0.894, 0.894, 0.106, 0
436.262, 0.896, 0.896, 0.104, 0
436.396, 0.892, 0.892, 0.108, 0
436.531, 0.892, 0.892, 0.108, 0
436.665, 0.888, 0.888, 0.112, 0
436.8, 0.886, 0.886, 0.114, 0
436.937, 0.886, 0.886, 0.114, 0
437.072, 0.884, 0.884, 0.116, 0
437.206, 0.884, 0.884, 0.116, 0
437.341, 0.878, 0.878, 0.122, 0
437.475, 0.874, 0.874, 0.126, 0
437.609, 0.872, 0.872, 0.128, 0
437.744, 0.864, 0.864, 0.136, 0
437.878, 0.858, 0.858, 0.142, 0
438.012, 0.852, 0.852, 0.148, 0
438.145, 0.85, 0.85, 0.15, 0
438.279, 0.85, 0.85, 0.15, 0
438.413, 0.848, 0.848, 0.152, 0
438.546, 0.848, 0.848, 0.152, 0
438.68, 0.848, 0.848, 0.152, 0
438.813, 0.848, 0.848, 0.152, 0
438.946, 0.848, 0.848, 0.152, 0
439.08, 0.848, 0.848, 0.152, 0
439.213, 0.848, 0.848, 0.152, 0
439.346, 0.848, 0.848, 0.152, 0
439.479, 0.848, 0.848, 0.152, 0
439.612, 0.848, 0.848, 0.152, 0
439.745, 0.848, 0.848, 0.152, 0
439.877, 0.846, 0.846, 0.154, 0
440.01, 0.846, 0.846, 0.154, 0
440.143, 0.844, 0.844, 0.156, 0
440.275, 0.844, 0.844, 0.156, 0
440.409, 0.842, 0.842, 0.158, 0
440.541, 0.838, 0.838, 0.162, 0
440.674, 0.836, 0.836, 0.164, 0
440.807, 0.836, 0.836, 0.164, 0
440.94, 0.836, 0.836, 0.164, 0
441.072, 0.836, 0.836, 0.164, 0
441.205, 0.838, 0.838, 0.162, 0
441.338, 0.838, 0.838, 0.162, 0
441.47, 0.838, 0.838, 0.162, 0
441.603, 0.838, 0.838, 0.162, 0
441.736, 0.838, 0.838, 0.162, 0
441.87, 0.838, 0.838, 0.162, 0
441.997, 0.838, 0.838, 0.162, 0
442.123, 0.838, 0.838, 0.162, 0
442.261, 0.838, 0.838, 0.162, 0
442.398, 0.838, 0.838, 0.162, 0
442.533, 0.838, 0.838, 0.162, 0
442.67, 0.834, 0.834, 0.166, 0
442.807, 0.832, 0.832, 0.168, 0
442.949, 0.832, 0.832, 0.168, 0
443.083, 0.832, 0.832, 0.168, 0
443.22, 0.826, 0.826, 0.174, 0
443.356, 0.824, 0.824, 0.176, 0
443.492, 0.82, 0.82, 0.18, 0
443.628, 0.82, 0.82, 0.18, 0
443.77, 0.818, 0.818, 0.182, 0
443.907, 0.818, 0.818, 0.182, 0
444.038, 0.818, 0.818, 0.182, 0
444.172, 0.816, 0.816, 0.184, 0
444.309, 0.814, 0.814, 0.186, 0
444.446, 0.812, 0.812, 0.188, 0
444.582, 0.812, 0.812, 0.188, 0
444.722, 0.812, 0.812, 0.188, 0
444.854, 0.81, 0.81, 0.19, 0
444.992, 0.81, 0.81, 0.19, 0
445.125, 0.812, 0.812, 0.188, 0
445.261, 0.812, 0.812, 0.188, 0
445.399, 0.812, 0.812, 0.188, 0
445.535, 0.812, 0.812, 0.188, 0
445.671, 0.806, 0.806, 0.194, 0
445.808, 0.806, 0.806, 0.194, 0
445.946, 0.806, 0.806, 0.194, 0
446.082, 0.808, 0.808, 0.192, 0
446.219, 0.816, 0.816, 0.184, 0
446.358, 0.818, 0.818, 0.182, 0
446.495, 0.814, 0.814, 0.186, 0
446.632, 0.812, 0.812, 0.188, 0
446.768, 0.81, 0.81, 0.19, 0
446.906, 0.816, 0.816, 0.184, 0
447.043, 0.822, 0.822, 0.178, 0
447.18, 0.828, 0.828, 0.172, 0
447.317, 0.828, 0.828, 0.172, 0
447.45, 0.832, 0.832, 0.168, 0
447.589, 0.83, 0.83, 0.17, 0
447.726, 0.83, 0.83, 0.17, 0
447.865, 0.828, 0.828, 0.172, 0
447.987, 0.83, 0.83, 0.17, 0
448.11, 0.826, 0.826, 0.174, 0
448.232, 0.826, 0.826, 0.174, 0
448.355, 0.826, 0.826, 0.174, 0
448.478, 0.828, 0.828, 0.172, 0
448.602, 0.826, 0.826, 0.174, 0
448.724, 0.826, 0.826, 0.174, 0
448.848, 0.822, 0.822, 0.178, 0
448.967, 0.82, 0.82, 0.18, 0
449.088, 0.818, 0.818, 0.182, 0
449.208, 0.816, 0.816, 0.184, 0
449.329, 0.814, 0.814, 0.186, 0
449.45, 0.822, 0.822, 0.178, 0
449.572, 0.816, 0.816, 0.184, 0
449.692, 0.82, 0.82, 0.18, 0
449.811, 0.824, 0.824, 0.176, 0
449.928, 0.824, 0.824, 0.176, 0
450.044, 0.824, 0.824, 0.176, 0
450.165, 0.82, 0.82, 0.18, 0
450.289, 0.82, 0.82, 0.18, 0
450.423, 0.822, 0.822, 0.178, 0
450.552, 0.822, 0.822, 0.178, 0
450.678, 0.82, 0.82, 0.18, 0
450.795, 0.82, 0.82, 0.18, 0
450.915, 0.822, 0.822, 0.178, 0
451.036, 0.82, 0.82, 0.18, 0
451.16, 0.82, 0.82, 0.18, 0
451.293, 0.822, 0.822, 0.178, 0
451.429, 0.822, 0.822, 0.178, 0
451.562, 0.82, 0.82, 0.18, 0
451.693, 0.82, 0.82, 0.18, 0
451.829, 0.82, 0.82, 0.18, 0
451.966, 0.818, 0.818, 0.182, 0
452.102, 0.818, 0.818, 0.182, 0
452.24, 0.818, 0.818, 0.182, 0
452.377, 0.818, 0.818, 0.182, 0
452.514, 0.818, 0.818, 0.182, 0
452.65, 0.816, 0.816, 0.184, 0
452.787, 0.814, 0.814, 0.186, 0
452.923, 0.814, 0.814, 0.186, 0
453.058, 0.812, 0.812, 0.188, 0
453.195, 0.81, 0.81, 0.19, 0
453.331, 0.81, 0.81, 0.19, 0
453.467, 0.81, 0.81, 0.19, 0
453.604, 0.81, 0.81, 0.19, 0
453.74, 0.81, 0.81, 0.19, 0
453.876, 0.81, 0.81, 0.19, 0
454.013, 0.812, 0.812, 0.188, 0
454.15, 0.812, 0.812, 0.188, 0
454.286, 0.81, 0.81, 0.19, 0
454.423, 0.81, 0.81, 0.19, 0
454.56, 0.81, 0.81, 0.19, 0
454.696, 0.81, 0.81, 0.19, 0
454.832, 0.81, 0.81, 0.19, 0
454.967, 0.812, 0.812, 0.188, 0
455.101, 0.814, 0.814, 0.186, 0
455.237, 0.814, 0.814, 0.186, 0
455.374, 0.816, 0.816, 0.184, 0
455.51, 0.818, 0.818, 0.182, 0
455.65, 0.818, 0.818, 0.182, 0
455.793, 0.824, 0.824, 0.176, 0
455.937, 0.82, 0.82, 0.18, 0
456.083, 0.818, 0.818, 0.182, 0
456.23, 0.82, 0.82, 0.18, 0
456.377, 0.82, 0.82, 0.18, 0
456.528, 0.824, 0.824, 0.176, 0
456.679, 0.822, 0.822, 0.178, 0
456.835, 0.824, 0.824, 0.176, 0
456.992, 0.826, 0.826, 0.174, 0
457.152, 0.822, 0.822, 0.178, 0
457.316, 0.82, 0.82, 0.18, 0
457.481, 0.816, 0.816, 0.184, 0
457.645, 0.81, 0.81, 0.19, 0
457.808, 0.808, 0.808, 0.192, 0
457.977, 0.808, 0.808, 0.192, 0
458.146, 0.81, 0.81, 0.19, 0
458.311, 0.806, 0.806, 0.194, 0
458.483, 0.806, 0.806, 0.194, 0
458.655, 0.804, 0.804, 0.196, 0
458.829, 0.802, 0.802, 0.198, 0
459.003, 0.796, 0.796, 0.204, 0
459.179, 0.796, 0.796, 0.204, 0
459.356, 0.792, 0.792, 0.208, 0
459.536, 0.79, 0.79, 0.21, 0
459.716, 0.79, 0.79, 0.21, 0
459.891, 0.788, 0.788, 0.212, 0
460.073, 0.788, 0.788, 0.212, 0
460.255, 0.782, 0.782, 0.218, 0
460.44, 0.78, 0.78, 0.22, 0
460.626, 0.774, 0.774, 0.226, 0
460.815, 0.77, 0.77, 0.23, 0
460.994, 0.768, 0.768, 0.232, 0
461.183, 0.764, 0.764, 0.236, 0
461.38, 0.76, 0.76, 0.24, 0
461.577, 0.756, 0.756, 0.244, 0
461.775, 0.756, 0.756, 0.244, 0
461.977, 0.754, 0.754, 0.246, 0
462.175, 0.75, 0.75, 0.25, 0
462.376, 0.746, 0.746, 0.254, 0
462.582, 0.748, 0.748, 0.252, 0
462.79, 0.746, 0.746, 0.254, 0
462.996, 0.742, 0.742, 0.258, 0
463.208, 0.738, 0.738, 0.262, 0
463.425, 0.736, 0.736, 0.264, 0
463.642, 0.73, 0.73, 0.27, 0
463.856, 0.73, 0.73, 0.27, 0
464.079, 0.73, 0.73, 0.27, 0
464.301, 0.73, 0.73, 0.27, 0
464.52, 0.724, 0.724, 0.276, 0
464.735, 0.722, 0.722, 0.278, 0
464.954, 0.718, 0.718, 0.282, 0
465.156, 0.714, 0.714, 0.286, 0
465.376, 0.716, 0.716, 0.284, 0
465.598, 0.718, 0.718, 0.282, 0
465.82, 0.734, 0.734, 0.266, 0
466.043, 0.738, 0.738, 0.262, 0
466.266, 0.744, 0.744, 0.256, 0
466.482, 0.746, 0.746, 0.254, 0
466.704, 0.752, 0.752, 0.248, 0
466.927, 0.764, 0.764, 0.236, 0
467.151, 0.772, 0.772, 0.228, 0
467.368, 0.78, 0.78, 0.22, 0
467.589, 0.782, 0.782, 0.218, 0
467.804, 0.78, 0.78, 0.22, 0
468.02, 0.78, 0.78, 0.22, 0
468.24, 0.778, 0.778, 0.222, 0
468.455, 0.774, 0.774, 0.226, 0
468.674, 0.77, 0.77, 0.23, 0
468.895, 0.768, 0.768, 0.232, 0
469.108, 0.762, 0.762, 0.238, 0
469.302, 0.752, 0.752, 0.248, 0
469.489, 0.75, 0.75, 0.25, 0
469.677, 0.746, 0.746, 0.254, 0
469.862, 0.746, 0.746, 0.254, 0
470.05, 0.748, 0.748, 0.252, 0
470.24, 0.756, 0.756, 0.244, 0
470.432, 0.756, 0.756, 0.244, 0
470.622, 0.758, 0.758, 0.242, 0
470.806, 0.754, 0.754, 0.246, 0
470.99, 0.754, 0.754, 0.246, 0
471.171, 0.752, 0.752, 0.248, 0
471.35, 0.75, 0.75, 0.25, 0
471.522, 0.75, 0.75, 0.25, 0
471.693, 0.748, 0.748, 0.252, 0
471.862, 0.744, 0.744, 0.256, 0
472.022, 0.74, 0.74, 0.26, 0
472.18, 0.74, 0.74, 0.26, 0
472.335, 0.738, 0.738, 0.262, 0
472.485, 0.736, 0.736, 0.264, 0
472.634, 0.736, 0.736, 0.264, 0
472.787, 0.734, 0.734, 0.266, 0
472.92, 0.732, 0.732, 0.268, 0
473.043, 0.73, 0.73, 0.27, 0
473.166, 0.728, 0.728, 0.272, 0
473.286, 0.728, 0.728, 0.272, 0
473.404, 0.726, 0.726, 0.274, 0
473.524, 0.728, 0.728, 0.272, 0
473.645, 0.73, 0.73, 0.27, 0
473.766, 0.734, 0.734, 0.266, 0
473.886, 0.736, 0.736, 0.264, 0
474.003, 0.732, 0.732, 0.268, 0
474.12, 0.736, 0.736, 0.264, 0
474.237, 0.734, 0.734, 0.266, 0
474.354, 0.738, 0.738, 0.262, 0
474.471, 0.752, 0.752, 0.248, 0
474.587, 0.76, 0.76, 0.24, 0
474.703, 0.764, 0.764, 0.236, 0
474.817, 0.764, 0.764, 0.236, 0
474.931, 0.764, 0.764, 0.236, 0
475.046, 0.764, 0.764, 0.236, 0
475.16, 0.764, 0.764, 0.236, 0
475.272, 0.764, 0.764, 0.236, 0
475.386, 0.76, 0.76, 0.24, 0
475.505, 0.76, 0.76, 0.24, 0
475.619, 0.756, 0.756, 0.244, 0
475.738, 0.75, 0.75, 0.25, 0
475.873, 0.748, 0.748, 0.252, 0
476.004, 0.746, 0.746, 0.254, 0
476.14, 0.744, 0.744, 0.256, 0
476.272, 0.742, 0.742, 0.258, 0
476.408, 0.74, 0.74, 0.26, 0
476.539, 0.742, 0.742, 0.258, 0
476.673, 0.742, 0.742, 0.258, 0
476.805, 0.742, 0.742, 0.258, 0
476.94, 0.744, 0.744, 0.256, 0
477.077, 0.746, 0.746, 0.254, 0
477.212, 0.746, 0.746, 0.254, 0
477.342, 0.744, 0.744, 0.256, 0
477.478, 0.742, 0.742, 0.258, 0
477.614, 0.744, 0.744, 0.256, 0
477.749, 0.744, 0.744, 0.256, 0
477.885, 0.746, 0.746, 0.254, 0
478.021, 0.748, 0.748, 0.252, 0
478.158, 0.75, 0.75, 0.25, 0
478.293, 0.754, 0.754, 0.246, 0
478.43, 0.754, 0.754, 0.246, 0
478.567, 0.76, 0.76, 0.24, 0
478.701, 0.762, 0.762, 0.238, 0
478.837, 0.764, 0.764, 0.236, 0
478.97, 0.766, 0.766, 0.234, 0
479.104, 0.768, 0.768, 0.232, 0
479.241, 0.772, 0.772, 0.228, 0
479.378, 0.774, 0.774, 0.226, 0
479.517, 0.776, 0.776, 0.224, 0
479.654, 0.778, 0.778, 0.222, 0
